sigma_rot_deg,sigma_trans_mm,trial,mean_cm,median_cm,p95_cm,max_cm,drx_rad,dry_rad,drz_rad,dtx_m,dty_m,dtz_m,Nose_mean_cm,L_Eye_mean_cm,R_Eye_mean_cm,L_Ear_mean_cm,R_Ear_mean_cm,L_Shoulder_mean_cm,R_Shoulder_mean_cm,L_Elbow_mean_cm,R_Elbow_mean_cm,L_Wrist_mean_cm,R_Wrist_mean_cm,L_Hip_mean_cm,R_Hip_mean_cm,L_Knee_mean_cm,R_Knee_mean_cm,L_Ankle_mean_cm,R_Ankle_mean_cm
0.1,1,24,0.2254124385539919,0.22836736809588787,0.29121301279147854,0.29968816862832026,-0.0014188498737934222,-0.0007249351762198243,-0.0010683104484511784,-0.00014079088641638527,0.0010659802307876436,0.00015704856744534464,0.2458888292571221,0.2470137164172811,0.2484644192509332,0.24574494338463057,0.2500224896817335,0.2321396403561899,0.24339344758368456,0.21775195269302183,0.2359396760668347,0.21129187630409005,0.23183606069526755,0.21152261727106947,0.21960992751781178,0.19828121830956563,0.2068062089896895,0.18885232460005694,0.19745210703887936
0.1,1,25,0.43749078605374125,0.452316515462439,0.56089803538146,0.5891276338375506,-0.00027687002146897625,-0.001807556789744594,-0.0029228731312085166,-0.0004863079090733309,-5.3782550818320494e-05,0.001767929913579883,0.4992696608175364,0.5045014552519554,0.5033142471353746,0.508728426339902,0.5070021666242902,0.4844701093792063,0.48715536220434036,0.4526614179744222,0.45690278579189797,0.4218369758357485,0.4322749640914643,0.41390830835472386,0.4168357901369094,0.36009547897230465,0.362769084069169,0.3097130663604162,0.3159040635739393
0.1,1,26,0.35062517827401457,0.35459745294071143,0.39714710513025314,0.4130210059501243,0.0002273719331161911,0.0017152040156791463,-0.0008714352135223994,-0.0011849437664170246,-0.0009651167622323719,-0.0007252260645357532,0.3319524658166957,0.3297917557877561,0.33072883418980126,0.3292895724908152,0.33265433210564443,0.3372879727313248,0.3440135497507182,0.34525773397381293,0.3535032282412635,0.3507312336760976,0.3575887916065991,0.3581409574797315,0.3619653712959757,0.368674750287558,0.37242242960314026,0.3766242360260999,0.38000081559521404
0.1,1,27,0.562075223987792,0.5730893586511878,0.6776012362208117,0.7074892574945724,0.0037148804860036365,-0.0014335901984488043,0.0014634397347624759,-0.0009029271780870264,0.0009315730128742441,0.0003849509661058632,0.5197669214465579,0.5146504544534658,0.5189089205904095,0.5092276962858653,0.5210896745627354,0.5193391877481256,0.5415510030689893,0.5341167944686009,0.564695381610657,0.5533784093973664,0.5796811615506862,0.5730151255389315,0.5856133082560067,0.6081798691502924,0.6206130155597321,0.6407581543422752,0.6506937297617669
0.1,1,28,0.055357855312001124,0.05172839213126486,0.10912724749634425,0.12480400811962136,-0.00027338470475355927,-7.114402924935638e-05,-0.001142820118678869,0.0004460722014820806,-0.00045498348034078,-0.0012256057637672483,0.04116865688608556,0.04144205779825612,0.0417378027991054,0.04105003879206509,0.04098948728804775,0.04077195827327125,0.039364827846926805,0.049387798589506426,0.04472423877742604,0.05814469148437717,0.051568076859004316,0.05913488018013457,0.05665076562460022,0.0768149309751591,0.07392601078440722,0.09409666715527473,0.09011065019037134
0.1,1,29,0.37905692233866817,0.34194406020347906,0.5086435386233924,0.5815040279651236,-0.002230421830682709,0.0003012227413412057,0.0027560341613816104,0.00015999161357343824,-0.00011863832610988257,0.0002858261396025429,0.37587802851156793,0.3768323538380502,0.3773908933067261,0.3815599348914254,0.38671989370303234,0.37523522575223395,0.3936215070353373,0.3646937372922192,0.38980531170845834,0.35245555211330465,0.3789011410305107,0.3703012885247583,0.38190316355694154,0.37256522408406306,0.383318177153694,0.38661294474849833,0.39617330250653693
0.1,1,30,0.31475152659868244,0.3169460668709913,0.3602421159257004,0.37493844684614297,0.002279403042956464,0.0003828946970060244,-0.0007172033164151477,0.001106288710059889,0.0004287564384616135,0.001535755991995992,0.30098682677004884,0.299246513225686,0.30170616269505734,0.29841686168844084,0.3066135935953569,0.29758512100853785,0.3169470040809539,0.2965276430742928,0.3240879759401535,0.29894664245833247,0.3258175404172233,0.3130130272856373,0.3246619062257193,0.32415242539673256,0.3354714569123245,0.33838883877340636,0.34820641262969604
0.1,1,31,0.3966768739905357,0.40487192134109395,0.48614224079215296,0.5143960424972442,0.0003198044232561114,-0.0021371016192229617,-0.0023878882718285973,0.0016509279322312496,0.001723665720783297,-0.00017951921328260065,0.44413140962574593,0.4475348898999394,0.4479047335503264,0.4498054394010097,0.45201699225251163,0.42904794908379007,0.43905153277562886,0.4021078556535611,0.41683908233175065,0.3779405320135359,0.39745521036832104,0.37690072754099524,0.3839838508884637,0.3352432717863958,0.34194301456569487,0.29621508942709984,0.30538527667433646
0.1,1,32,0.5585686205240252,0.5527407666094801,0.6411844714613637,0.6489862171232452,-0.0006687880405719845,0.002550701473410465,-0.0019321592121645133,-0.0008947270189558264,0.0006433267946890444,-0.0003946051228595896,0.5126547374747932,0.5076190616758476,0.5095035231211802,0.5046705782831467,0.5096809806829277,0.5248142297052077,0.5318274607529516,0.5477177606954399,0.5557800772774697,0.5664773596586749,0.5707538078387902,0.578097072124217,0.5817981127519056,0.6094870788692688,0.6134397787099538,0.6343166154084684,0.6370283138781856
0.1,1,33,0.03277413418863647,0.0236814125455476,0.06936298717942602,0.07755402589251584,-8.939343811356685e-06,-0.00028526167182557264,0.0005891787347475661,0.0014074818613137169,9.058490690174555e-05,0.0006439387932768579,0.03166654079168096,0.03257972536589591,0.03200391611569376,0.033777766823575174,0.0320451553415237,0.03196985068552854,0.029644245837954292,0.029887758298278114,0.027969619453707233,0.02768532175904755,0.0274301750695998,0.02962119723714484,0.030087884432944953,0.03567693946391665,0.0366313258484127,0.04407452897094063,0.044408329710975185
